activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
Not Determined,20674604,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=O)CN)cc1)c1ccc(OCc2ccccc2)cc1,,,CHEMBL4619777,J Med Chem,2020.0,,CHEMBL4644972,,CHEMBL4644972,,0,,3481510,,1,0,,,IC50,,,,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,,,,
Not Determined,20674605,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(C(=N)N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,,CHEMBL4634101,,CHEMBL4650621,,0,,3481511,,1,0,,,IC50,,,,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,,,,
Not Determined,20674606,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCC(=O)N[C@H](C(=O)Nc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,,CHEMBL4641686,,CHEMBL4650648,,0,,3481512,,1,0,,,IC50,,,,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,,,,
,20674607,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,"{'bei': '9.88', 'le': '0.18', 'lle': '0.34', 'sei': '3.83'}",CHEMBL4649655,,CHEMBL4651093,4.96,0,http://www.openphacts.org/units/Nanomolar,3481513,=,1,1,=,,IC50,nM,,11000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,11.0
,20674609,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)nc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,"{'bei': '9.39', 'le': '0.17', 'lle': '0.70', 'sei': '3.32'}",CHEMBL4633636,,CHEMBL4650659,4.72,0,http://www.openphacts.org/units/Nanomolar,3481514,=,1,1,=,,IC50,nM,,19000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,19.0
,20674610,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(CNC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,"{'bei': '9.41', 'le': '0.17', 'lle': '0.55', 'sei': '3.75'}",CHEMBL4802111,,CHEMBL4804170,4.85,0,http://www.openphacts.org/units/Nanomolar,3481515,=,1,1,=,,IC50,nM,,14000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,14.0
Not Determined,20674611,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCC(=O)N[C@H](C(=O)NCc1cccc(CNC(=N)N)c1)c1ccc(OCc2ccccc2)cc1,,,CHEMBL4619777,J Med Chem,2020.0,,CHEMBL4633218,,CHEMBL4633218,,0,,3481516,,1,0,,,IC50,,,,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,,,,
Not Determined,20674612,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(N)=O)cc1)c1ccc(OCc2ccccc2)cc1,,,CHEMBL4619777,J Med Chem,2020.0,,CHEMBL4640040,,CHEMBL4640040,,0,,3481517,,1,0,,,IC50,,,,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,,,,
Not Determined,20674613,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(C(=O)NN)cc1)c1ccc(OCc2ccccc2)cc1,,,CHEMBL4619777,J Med Chem,2020.0,,CHEMBL4633691,,CHEMBL4633691,,0,,3481518,,1,0,,,IC50,,,,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,,,,
,20674614,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)NCC(N)=O,,,CHEMBL4619777,J Med Chem,2020.0,"{'bei': '10.03', 'le': '0.19', 'lle': '6.38', 'sei': '2.12'}",CHEMBL3335490,,CHEMBL3335490,4.64,0,http://www.openphacts.org/units/Nanomolar,3481519,=,1,1,=,,IC50,nM,,23000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,23.0
Not Determined,20674615,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccccc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,,CHEMBL4640172,,CHEMBL4650886,,0,,3481520,,1,0,,,IC50,,,,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,,,,
Not Determined,20674616,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCC(=O)N[C@@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,,CHEMBL4637376,,CHEMBL4650739,,0,,3481521,,1,0,,,IC50,,,,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,,,,
,20674617,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccc(C(F)(F)F)cc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,"{'bei': '9.01', 'le': '0.17', 'lle': '-0.51', 'sei': '3.97'}",CHEMBL4641816,,CHEMBL4651025,5.13,0,http://www.openphacts.org/units/Nanomolar,3481540,=,1,1,=,,IC50,nM,,7400.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,7.4
,20674618,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCC(=O)N[C@@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccc(C(F)(F)F)cc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,"{'bei': '9.09', 'le': '0.17', 'lle': '-0.46', 'sei': '4.01'}",CHEMBL4645091,,CHEMBL4651091,5.18,0,http://www.openphacts.org/units/Nanomolar,3481541,=,1,1,=,,IC50,nM,,6600.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,6.6
Not Determined,20674619,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2cccc(OC)c2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,,CHEMBL4636972,,CHEMBL4650893,,0,,3481542,,1,0,,,IC50,,,,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,,,,
,20674620,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccc(C#N)cc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,"{'bei': '8.35', 'le': '0.15', 'lle': '-0.10', 'sei': '2.87'}",CHEMBL4635643,,CHEMBL4651035,4.40,0,http://www.openphacts.org/units/Nanomolar,3481543,=,1,1,=,,IC50,nM,,40000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,40.0
,20674621,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2c(Cl)cccc2Cl)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,"{'bei': '9.71', 'le': '0.19', 'lle': '-0.39', 'sei': '4.28'}",CHEMBL4649859,,CHEMBL4650918,5.54,0,http://www.openphacts.org/units/Nanomolar,3481544,=,1,1,=,,IC50,nM,,2900.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,2.9
,20674622,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCC(=O)N[C@@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccc(Cl)c(Cl)c2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,"{'bei': '9.19', 'le': '0.18', 'lle': '-0.69', 'sei': '4.05'}",CHEMBL4638743,,CHEMBL4650693,5.24,0,http://www.openphacts.org/units/Nanomolar,3481545,=,1,1,=,,IC50,nM,,5700.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,5.7
,20674623,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccc(C(C)(C)C)cc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,"{'bei': '8.76', 'le': '0.16', 'lle': '-1.03', 'sei': '3.78'}",CHEMBL4638581,,CHEMBL4650750,4.89,0,http://www.openphacts.org/units/Nanomolar,3481546,=,1,1,=,,IC50,nM,,13000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,13.0
Not Determined,20674624,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,,CHEMBL4634622,,CHEMBL4650811,,0,,3481547,,1,0,,,IC50,,,,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,,,,
Not Determined,20674625,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,,CHEMBL4649399,,CHEMBL4651056,,0,,3481548,,1,0,,,IC50,,,,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,,,,
,20674626,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,"{'bei': '10.02', 'le': '0.19', 'lle': '0.15', 'sei': '4.00'}",CHEMBL4632524,,CHEMBL4650689,5.17,0,http://www.openphacts.org/units/Nanomolar,3481549,=,1,1,=,,IC50,nM,,6800.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,6.8
,20674627,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,"{'bei': '10.04', 'le': '0.19', 'lle': '-0.09', 'sei': '4.11'}",CHEMBL4641383,,CHEMBL4650924,5.32,0,http://www.openphacts.org/units/Nanomolar,3481550,=,1,1,=,,IC50,nM,,4800.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,4.8
,20674628,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,"{'bei': '10.11', 'le': '0.19', 'lle': '-0.55', 'sei': '4.36'}",CHEMBL4649657,,CHEMBL4650614,5.64,0,http://www.openphacts.org/units/Nanomolar,3481551,=,1,1,=,,IC50,nM,,2300.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,2.3
,20674629,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)CC2CCCCC2)c2ccc(OCc3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,"{'bei': '9.56', 'le': '0.18', 'lle': '0.03', 'sei': '3.90'}",CHEMBL4638781,,CHEMBL4650844,5.05,0,http://www.openphacts.org/units/Nanomolar,3481552,=,1,1,=,,IC50,nM,,9000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,9.0
Not Determined,20674630,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2ccccc2)c2ccc(OCc3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,,CHEMBL4632939,,CHEMBL4651191,,0,,3481553,,1,0,,,IC50,,,,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,,,,
,20674631,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2ccc(OC3CCCCC3)cc2)c2ccc(OCc3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,"{'bei': '8.63', 'le': '0.16', 'lle': '-0.84', 'sei': '3.77'}",CHEMBL4646053,,CHEMBL4650642,5.23,0,http://www.openphacts.org/units/Nanomolar,3481554,=,1,1,=,,IC50,nM,,5900.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,5.9
,20674632,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2ccc(Oc3ccccc3)cc2)c2ccc(OCc3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,"{'bei': '9.00', 'le': '0.16', 'lle': '-0.75', 'sei': '3.90'}",CHEMBL4634331,,CHEMBL4651075,5.40,0,http://www.openphacts.org/units/Nanomolar,3481555,=,1,1,=,,IC50,nM,,4000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,4.0
,20674633,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2cccc(Oc3ccccc3)c2)c2ccc(OCc3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,"{'bei': '8.85', 'le': '0.16', 'lle': '-0.84', 'sei': '3.83'}",CHEMBL4643221,,CHEMBL4650849,5.31,0,http://www.openphacts.org/units/Nanomolar,3481556,=,1,1,=,,IC50,nM,,4900.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,4.9
,20674634,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2ccc(OCc3ccccc3)cc2)c2ccc(OCc3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,"{'bei': '8.73', 'le': '0.16', 'lle': '-0.58', 'sei': '3.87'}",CHEMBL4646812,,CHEMBL4650914,5.36,0,http://www.openphacts.org/units/Nanomolar,3481557,=,1,1,=,,IC50,nM,,4400.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,4.4
,20674635,[],CHEMBL4621577,Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)Nc1ccc(CNC(=O)[C@@H](NC(=O)c2ccc(OCc3ccc(Cl)cc3)cc2)c2ccc(OCc3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4619777,J Med Chem,2020.0,"{'bei': '8.73', 'le': '0.16', 'lle': '-0.93', 'sei': '4.08'}",CHEMBL4634176,,CHEMBL4650671,5.66,0,http://www.openphacts.org/units/Nanomolar,3481558,=,1,1,=,,IC50,nM,,2200.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,2.2
